tweet_id,time,tweet,retweet_count
9387,2025-10-26 15:13:30,education organized a large education awareness campaign.,4035
9388,2025-10-26 15:14:00,Election Commission highlighted challenges in Election Commission programs.,1466
9389,2025-10-26 15:14:30,jobs spoke about recent improvements in jobs.,2000
9390,2025-10-26 15:15:00,education debated on education reforms in Parliament.,3284
9391,2025-10-26 15:15:30,jobs announced a major reform in jobs sector.,2788
9392,2025-10-26 15:16:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,4768
9393,2025-10-26 15:16:30,Election Commission urged citizens to support Election Commission initiatives.,3433
9394,2025-10-26 15:17:00,Election Commission urged citizens to support Election Commission initiatives.,3191
9395,2025-10-26 15:17:30,Modi promised better Modi opportunities for youth.,4672
9396,2025-10-26 15:18:00,healthcare organized a large healthcare awareness campaign.,3135
9397,2025-10-26 15:18:30,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,2235
9398,2025-10-26 15:19:00,jobs announced a major reform in jobs sector.,4859
9399,2025-10-26 15:19:30,manifesto announced a major reform in manifesto sector.,2862
9400,2025-10-26 15:20:00,healthcare highlighted challenges in healthcare programs.,1231
9401,2025-10-26 15:20:30,development spoke about recent improvements in development.,2105
9402,2025-10-26 15:21:00,Election Commission debated on Election Commission reforms in Parliament.,3568
9403,2025-10-26 15:21:30,manifesto discussed the new manifesto policy in India.,4964
9404,2025-10-26 15:22:00,infrastructure organized a large infrastructure awareness campaign.,2739
9405,2025-10-26 15:22:30,Congress promised better Congress opportunities for youth.,374
9406,2025-10-26 15:23:00,jobs discussed the new jobs policy in India.,1163
9407,2025-10-26 15:23:30,manifesto urged citizens to support manifesto initiatives.,3790
9408,2025-10-26 15:24:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,83
9409,2025-10-26 15:24:30,Election Commission promised better Election Commission opportunities for youth.,4339
9410,2025-10-26 15:25:00,Election Commission discussed the new Election Commission policy in India.,2867
9411,2025-10-26 15:25:30,campaign criticized the opposition for campaign issues.,100
9412,2025-10-26 15:26:00,Modi spoke about recent improvements in Modi.,3447
9413,2025-10-26 15:26:30,jobs criticized the opposition for jobs issues.,618
9414,2025-10-26 15:27:00,jobs highlighted challenges in jobs programs.,26
9415,2025-10-26 15:27:30,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,150
9416,2025-10-26 15:28:00,education criticized the opposition for education issues.,2656
9417,2025-10-26 15:28:30,infrastructure debated on infrastructure reforms in Parliament.,766
9418,2025-10-26 15:29:00,digital India spoke about recent improvements in digital India.,4235
9419,2025-10-26 15:29:30,jobs criticized the opposition for jobs issues.,3853
9420,2025-10-26 15:30:00,healthcare promised better healthcare opportunities for youth.,3386
9421,2025-10-26 15:30:30,jobs launched a rally focusing on jobs development.,2257
9422,2025-10-26 15:31:00,healthcare urged citizens to support healthcare initiatives.,2619
9423,2025-10-26 15:31:30,BJP highlighted challenges in BJP programs.,4942
9424,2025-10-26 15:32:00,Election Commission highlighted challenges in Election Commission programs.,2122
9425,2025-10-26 15:32:30,campaign launched a rally focusing on campaign development.,92
9426,2025-10-26 15:33:00,Modi debated on Modi reforms in Parliament.,2396
9427,2025-10-26 15:33:30,Congress urged citizens to support Congress initiatives.,2176
9428,2025-10-26 15:34:00,BJP organized a large BJP awareness campaign.,3786
9429,2025-10-26 15:34:30,healthcare criticized the opposition for healthcare issues.,3665
9430,2025-10-26 15:35:00,education announced a major reform in education sector.,3935
9431,2025-10-26 15:35:30,digital India highlighted challenges in digital India programs.,3984
9432,2025-10-26 15:36:00,campaign organized a large campaign awareness campaign.,1815
9433,2025-10-26 15:36:30,Congress announced a major reform in Congress sector.,464
9434,2025-10-26 15:37:00,poll rally organized a large poll rally awareness campaign.,2404
9435,2025-10-26 15:37:30,healthcare announced a major reform in healthcare sector.,4040
9436,2025-10-26 15:38:00,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,4259
9437,2025-10-26 15:38:30,Election Commission announced a major reform in Election Commission sector.,2986
9438,2025-10-26 15:39:00,infrastructure launched a rally focusing on infrastructure development.,2458
9439,2025-10-26 15:39:30,infrastructure announced a major reform in infrastructure sector.,648
9440,2025-10-26 15:40:00,BJP spoke about recent improvements in BJP.,1257
9441,2025-10-26 15:40:30,healthcare discussed the new healthcare policy in India.,269
9442,2025-10-26 15:41:00,Congress organized a large Congress awareness campaign.,1108
9443,2025-10-26 15:41:30,infrastructure discussed the new infrastructure policy in India.,2647
9444,2025-10-26 15:42:00,manifesto organized a large manifesto awareness campaign.,2616
9445,2025-10-26 15:42:30,healthcare discussed the new healthcare policy in India.,4412
9446,2025-10-26 15:43:00,healthcare discussed the new healthcare policy in India.,3927
9447,2025-10-26 15:43:30,education launched a rally focusing on education development.,4022
9448,2025-10-26 15:44:00,healthcare spoke about recent improvements in healthcare.,2954
9449,2025-10-26 15:44:30,Modi launched a rally focusing on Modi development.,1456
9450,2025-10-26 15:45:00,infrastructure announced a major reform in infrastructure sector.,4968
9451,2025-10-26 15:45:30,jobs announced a major reform in jobs sector.,1541
9452,2025-10-26 15:46:00,BJP urged citizens to support BJP initiatives.,3091
9453,2025-10-26 15:46:30,Election Commission announced a major reform in Election Commission sector.,3305
9454,2025-10-26 15:47:00,Election Commission criticized the opposition for Election Commission issues.,4212
9455,2025-10-26 15:47:30,development discussed the new development policy in India.,2094
9456,2025-10-26 15:48:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,346
9457,2025-10-26 15:48:30,healthcare debated on healthcare reforms in Parliament.,662
9458,2025-10-26 15:49:00,poll rally spoke about recent improvements in poll rally.,4810
9459,2025-10-26 15:49:30,Election Commission promised better Election Commission opportunities for youth.,2752
9460,2025-10-26 15:50:00,campaign debated on campaign reforms in Parliament.,3567
9461,2025-10-26 15:50:30,development criticized the opposition for development issues.,348
9462,2025-10-26 15:51:00,development criticized the opposition for development issues.,3883
9463,2025-10-26 15:51:30,campaign criticized the opposition for campaign issues.,326
9464,2025-10-26 15:52:00,development promised better development opportunities for youth.,4196
9465,2025-10-26 15:52:30,corruption launched a rally focusing on corruption development.,2728
9466,2025-10-26 15:53:00,Election Commission discussed the new Election Commission policy in India.,766
9467,2025-10-26 15:53:30,education spoke about recent improvements in education.,3562
9468,2025-10-26 15:54:00,jobs spoke about recent improvements in jobs.,1915
9469,2025-10-26 15:54:30,education debated on education reforms in Parliament.,3808
9470,2025-10-26 15:55:00,Congress launched a rally focusing on Congress development.,3278
9471,2025-10-26 15:55:30,infrastructure criticized the opposition for infrastructure issues.,3898
9472,2025-10-26 15:56:00,corruption promised better corruption opportunities for youth.,4345
9473,2025-10-26 15:56:30,Rahul Gandhi launched a rally focusing on Rahul Gandhi development.,3283
9474,2025-10-26 15:57:00,jobs announced a major reform in jobs sector.,210
9475,2025-10-26 15:57:30,Modi criticized the opposition for Modi issues.,2605
9476,2025-10-26 15:58:00,education announced a major reform in education sector.,3870
9477,2025-10-26 15:58:30,jobs spoke about recent improvements in jobs.,394
9478,2025-10-26 15:59:00,manifesto organized a large manifesto awareness campaign.,2550
9479,2025-10-26 15:59:30,corruption announced a major reform in corruption sector.,238
9480,2025-10-26 16:00:00,healthcare spoke about recent improvements in healthcare.,1320
9481,2025-10-26 16:00:30,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,3127
9482,2025-10-26 16:01:00,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,3927
9483,2025-10-26 16:01:30,infrastructure criticized the opposition for infrastructure issues.,2595
9484,2025-10-26 16:02:00,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,59
9485,2025-10-26 16:02:30,BJP promised better BJP opportunities for youth.,360
9486,2025-10-26 16:03:00,Rahul Gandhi criticized the opposition for Rahul Gandhi issues.,4254
9487,2025-10-26 16:03:30,healthcare organized a large healthcare awareness campaign.,193
9488,2025-10-26 16:04:00,Modi launched a rally focusing on Modi development.,1517
9489,2025-10-26 16:04:30,Modi urged citizens to support Modi initiatives.,1593
9490,2025-10-26 16:05:00,BJP promised better BJP opportunities for youth.,1414
9491,2025-10-26 16:05:30,healthcare debated on healthcare reforms in Parliament.,2796
9492,2025-10-26 16:06:00,campaign launched a rally focusing on campaign development.,1148
9493,2025-10-26 16:06:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,137
9494,2025-10-26 16:07:00,Election Commission announced a major reform in Election Commission sector.,1933
9495,2025-10-26 16:07:30,campaign discussed the new campaign policy in India.,2388
9496,2025-10-26 16:08:00,digital India highlighted challenges in digital India programs.,864
9497,2025-10-26 16:08:30,manifesto debated on manifesto reforms in Parliament.,1710
9498,2025-10-26 16:09:00,digital India promised better digital India opportunities for youth.,4133
9499,2025-10-26 16:09:30,development promised better development opportunities for youth.,45
9500,2025-10-26 16:10:00,corruption announced a major reform in corruption sector.,2457
9501,2025-10-26 16:10:30,Modi launched a rally focusing on Modi development.,4613
9502,2025-10-26 16:11:00,education discussed the new education policy in India.,1525
9503,2025-10-26 16:11:30,Modi highlighted challenges in Modi programs.,1281
9504,2025-10-26 16:12:00,campaign promised better campaign opportunities for youth.,4206
9505,2025-10-26 16:12:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,3514
9506,2025-10-26 16:13:00,Election Commission launched a rally focusing on Election Commission development.,1555
9507,2025-10-26 16:13:30,poll rally announced a major reform in poll rally sector.,1956
9508,2025-10-26 16:14:00,corruption highlighted challenges in corruption programs.,1049
9509,2025-10-26 16:14:30,poll rally discussed the new poll rally policy in India.,36
9510,2025-10-26 16:15:00,Modi criticized the opposition for Modi issues.,3308
9511,2025-10-26 16:15:30,education criticized the opposition for education issues.,3422
9512,2025-10-26 16:16:00,Election Commission criticized the opposition for Election Commission issues.,3389
9513,2025-10-26 16:16:30,healthcare urged citizens to support healthcare initiatives.,4422
9514,2025-10-26 16:17:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,241
9515,2025-10-26 16:17:30,BJP spoke about recent improvements in BJP.,2449
9516,2025-10-26 16:18:00,campaign criticized the opposition for campaign issues.,3524
9517,2025-10-26 16:18:30,campaign spoke about recent improvements in campaign.,2784
9518,2025-10-26 16:19:00,Congress spoke about recent improvements in Congress.,15
9519,2025-10-26 16:19:30,digital India highlighted challenges in digital India programs.,4736
9520,2025-10-26 16:20:00,manifesto discussed the new manifesto policy in India.,4876
9521,2025-10-26 16:20:30,jobs discussed the new jobs policy in India.,3233
9522,2025-10-26 16:21:00,healthcare debated on healthcare reforms in Parliament.,1555
9523,2025-10-26 16:21:30,infrastructure highlighted challenges in infrastructure programs.,4957
9524,2025-10-26 16:22:00,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,1764
9525,2025-10-26 16:22:30,healthcare urged citizens to support healthcare initiatives.,2630
9526,2025-10-26 16:23:00,education spoke about recent improvements in education.,1015
9527,2025-10-26 16:23:30,Modi organized a large Modi awareness campaign.,859
9528,2025-10-26 16:24:00,Election Commission highlighted challenges in Election Commission programs.,4642
9529,2025-10-26 16:24:30,poll rally promised better poll rally opportunities for youth.,1082
9530,2025-10-26 16:25:00,infrastructure announced a major reform in infrastructure sector.,1090
9531,2025-10-26 16:25:30,BJP criticized the opposition for BJP issues.,4034
9532,2025-10-26 16:26:00,jobs discussed the new jobs policy in India.,1885
9533,2025-10-26 16:26:30,campaign debated on campaign reforms in Parliament.,1322
9534,2025-10-26 16:27:00,BJP highlighted challenges in BJP programs.,945
9535,2025-10-26 16:27:30,Election Commission launched a rally focusing on Election Commission development.,2510
9536,2025-10-26 16:28:00,BJP discussed the new BJP policy in India.,3571
9537,2025-10-26 16:28:30,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,425
9538,2025-10-26 16:29:00,BJP criticized the opposition for BJP issues.,1035
9539,2025-10-26 16:29:30,education highlighted challenges in education programs.,2191
9540,2025-10-26 16:30:00,campaign urged citizens to support campaign initiatives.,992
9541,2025-10-26 16:30:30,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,3086
9542,2025-10-26 16:31:00,manifesto promised better manifesto opportunities for youth.,4965
9543,2025-10-26 16:31:30,corruption discussed the new corruption policy in India.,4887
9544,2025-10-26 16:32:00,digital India spoke about recent improvements in digital India.,1131
9545,2025-10-26 16:32:30,healthcare criticized the opposition for healthcare issues.,1923
9546,2025-10-26 16:33:00,jobs urged citizens to support jobs initiatives.,1923
9547,2025-10-26 16:33:30,healthcare organized a large healthcare awareness campaign.,1309
9548,2025-10-26 16:34:00,development promised better development opportunities for youth.,1002
9549,2025-10-26 16:34:30,manifesto organized a large manifesto awareness campaign.,4992
9550,2025-10-26 16:35:00,poll rally debated on poll rally reforms in Parliament.,4824
9551,2025-10-26 16:35:30,manifesto announced a major reform in manifesto sector.,80
9552,2025-10-26 16:36:00,healthcare organized a large healthcare awareness campaign.,4317
9553,2025-10-26 16:36:30,education urged citizens to support education initiatives.,3401
9554,2025-10-26 16:37:00,corruption discussed the new corruption policy in India.,4069
9555,2025-10-26 16:37:30,manifesto criticized the opposition for manifesto issues.,3550
9556,2025-10-26 16:38:00,Election Commission spoke about recent improvements in Election Commission.,361
9557,2025-10-26 16:38:30,development announced a major reform in development sector.,3445
9558,2025-10-26 16:39:00,Modi debated on Modi reforms in Parliament.,1967
9559,2025-10-26 16:39:30,jobs urged citizens to support jobs initiatives.,1234
9560,2025-10-26 16:40:00,manifesto promised better manifesto opportunities for youth.,4676
9561,2025-10-26 16:40:30,education organized a large education awareness campaign.,1423
9562,2025-10-26 16:41:00,infrastructure organized a large infrastructure awareness campaign.,2529
9563,2025-10-26 16:41:30,manifesto criticized the opposition for manifesto issues.,1622
9564,2025-10-26 16:42:00,poll rally launched a rally focusing on poll rally development.,4180
9565,2025-10-26 16:42:30,healthcare discussed the new healthcare policy in India.,2654
9566,2025-10-26 16:43:00,digital India organized a large digital India awareness campaign.,1665
9567,2025-10-26 16:43:30,Rahul Gandhi urged citizens to support Rahul Gandhi initiatives.,495
9568,2025-10-26 16:44:00,jobs discussed the new jobs policy in India.,603
9569,2025-10-26 16:44:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,1641
9570,2025-10-26 16:45:00,digital India announced a major reform in digital India sector.,1114
9571,2025-10-26 16:45:30,Election Commission organized a large Election Commission awareness campaign.,468
9572,2025-10-26 16:46:00,Congress debated on Congress reforms in Parliament.,993
9573,2025-10-26 16:46:30,education launched a rally focusing on education development.,1644
9574,2025-10-26 16:47:00,jobs criticized the opposition for jobs issues.,1625
9575,2025-10-26 16:47:30,Congress launched a rally focusing on Congress development.,4395
9576,2025-10-26 16:48:00,Election Commission highlighted challenges in Election Commission programs.,546
9577,2025-10-26 16:48:30,jobs urged citizens to support jobs initiatives.,2622
9578,2025-10-26 16:49:00,campaign organized a large campaign awareness campaign.,4336
9579,2025-10-26 16:49:30,education promised better education opportunities for youth.,967
9580,2025-10-26 16:50:00,manifesto debated on manifesto reforms in Parliament.,2067
9581,2025-10-26 16:50:30,digital India announced a major reform in digital India sector.,1051
9582,2025-10-26 16:51:00,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,59
9583,2025-10-26 16:51:30,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,4049
9584,2025-10-26 16:52:00,infrastructure highlighted challenges in infrastructure programs.,4828
9585,2025-10-26 16:52:30,Election Commission launched a rally focusing on Election Commission development.,437
9586,2025-10-26 16:53:00,Congress spoke about recent improvements in Congress.,764
9587,2025-10-26 16:53:30,healthcare debated on healthcare reforms in Parliament.,2237
9588,2025-10-26 16:54:00,development spoke about recent improvements in development.,3223
9589,2025-10-26 16:54:30,healthcare highlighted challenges in healthcare programs.,4513
9590,2025-10-26 16:55:00,Congress debated on Congress reforms in Parliament.,3709
9591,2025-10-26 16:55:30,manifesto organized a large manifesto awareness campaign.,450
9592,2025-10-26 16:56:00,healthcare highlighted challenges in healthcare programs.,3933
9593,2025-10-26 16:56:30,Congress discussed the new Congress policy in India.,3674
9594,2025-10-26 16:57:00,education announced a major reform in education sector.,1217
9595,2025-10-26 16:57:30,digital India launched a rally focusing on digital India development.,259
9596,2025-10-26 16:58:00,development organized a large development awareness campaign.,3513
9597,2025-10-26 16:58:30,jobs criticized the opposition for jobs issues.,3327
9598,2025-10-26 16:59:00,Election Commission discussed the new Election Commission policy in India.,4625
9599,2025-10-26 16:59:30,jobs promised better jobs opportunities for youth.,2898
9600,2025-10-26 17:00:00,jobs organized a large jobs awareness campaign.,2631
9601,2025-10-26 17:00:30,Modi announced a major reform in Modi sector.,3453
9602,2025-10-26 17:01:00,Election Commission promised better Election Commission opportunities for youth.,4586
9603,2025-10-26 17:01:30,poll rally organized a large poll rally awareness campaign.,3355
9604,2025-10-26 17:02:00,BJP highlighted challenges in BJP programs.,3285
9605,2025-10-26 17:02:30,manifesto announced a major reform in manifesto sector.,4118
9606,2025-10-26 17:03:00,infrastructure organized a large infrastructure awareness campaign.,4564
9607,2025-10-26 17:03:30,Election Commission urged citizens to support Election Commission initiatives.,1583
9608,2025-10-26 17:04:00,jobs spoke about recent improvements in jobs.,2654
9609,2025-10-26 17:04:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,32
9610,2025-10-26 17:05:00,jobs urged citizens to support jobs initiatives.,3521
9611,2025-10-26 17:05:30,education organized a large education awareness campaign.,3336
9612,2025-10-26 17:06:00,Congress highlighted challenges in Congress programs.,3352
9613,2025-10-26 17:06:30,development spoke about recent improvements in development.,729
9614,2025-10-26 17:07:00,manifesto promised better manifesto opportunities for youth.,2690
9615,2025-10-26 17:07:30,Election Commission discussed the new Election Commission policy in India.,4166
9616,2025-10-26 17:08:00,healthcare criticized the opposition for healthcare issues.,487
9617,2025-10-26 17:08:30,Congress criticized the opposition for Congress issues.,1001
9618,2025-10-26 17:09:00,campaign discussed the new campaign policy in India.,428
9619,2025-10-26 17:09:30,infrastructure announced a major reform in infrastructure sector.,2119
9620,2025-10-26 17:10:00,Election Commission highlighted challenges in Election Commission programs.,2883
9621,2025-10-26 17:10:30,development spoke about recent improvements in development.,988
9622,2025-10-26 17:11:00,Rahul Gandhi promised better Rahul Gandhi opportunities for youth.,4180
9623,2025-10-26 17:11:30,Election Commission criticized the opposition for Election Commission issues.,4317
9624,2025-10-26 17:12:00,education debated on education reforms in Parliament.,3721
9625,2025-10-26 17:12:30,digital India announced a major reform in digital India sector.,4713
9626,2025-10-26 17:13:00,development discussed the new development policy in India.,4194
9627,2025-10-26 17:13:30,campaign discussed the new campaign policy in India.,4131
9628,2025-10-26 17:14:00,BJP urged citizens to support BJP initiatives.,2676
9629,2025-10-26 17:14:30,development promised better development opportunities for youth.,771
9630,2025-10-26 17:15:00,infrastructure organized a large infrastructure awareness campaign.,2285
9631,2025-10-26 17:15:30,jobs announced a major reform in jobs sector.,2474
9632,2025-10-26 17:16:00,education organized a large education awareness campaign.,4281
9633,2025-10-26 17:16:30,BJP launched a rally focusing on BJP development.,1081
9634,2025-10-26 17:17:00,development spoke about recent improvements in development.,426
9635,2025-10-26 17:17:30,digital India promised better digital India opportunities for youth.,708
9636,2025-10-26 17:18:00,digital India organized a large digital India awareness campaign.,4065
9637,2025-10-26 17:18:30,infrastructure launched a rally focusing on infrastructure development.,2465
9638,2025-10-26 17:19:00,Election Commission organized a large Election Commission awareness campaign.,3170
9639,2025-10-26 17:19:30,Congress launched a rally focusing on Congress development.,2973
9640,2025-10-26 17:20:00,BJP spoke about recent improvements in BJP.,3681
9641,2025-10-26 17:20:30,BJP promised better BJP opportunities for youth.,1977
9642,2025-10-26 17:21:00,digital India spoke about recent improvements in digital India.,2211
9643,2025-10-26 17:21:30,corruption organized a large corruption awareness campaign.,3143
9644,2025-10-26 17:22:00,education discussed the new education policy in India.,1092
9645,2025-10-26 17:22:30,development criticized the opposition for development issues.,1499
9646,2025-10-26 17:23:00,manifesto discussed the new manifesto policy in India.,1655
9647,2025-10-26 17:23:30,Modi criticized the opposition for Modi issues.,4896
9648,2025-10-26 17:24:00,education spoke about recent improvements in education.,3283
9649,2025-10-26 17:24:30,healthcare organized a large healthcare awareness campaign.,4009
9650,2025-10-26 17:25:00,corruption criticized the opposition for corruption issues.,872
9651,2025-10-26 17:25:30,Modi promised better Modi opportunities for youth.,4259
9652,2025-10-26 17:26:00,development announced a major reform in development sector.,3237
9653,2025-10-26 17:26:30,healthcare highlighted challenges in healthcare programs.,3359
9654,2025-10-26 17:27:00,campaign highlighted challenges in campaign programs.,137
9655,2025-10-26 17:27:30,digital India criticized the opposition for digital India issues.,4427
9656,2025-10-26 17:28:00,infrastructure launched a rally focusing on infrastructure development.,4779
9657,2025-10-26 17:28:30,Congress promised better Congress opportunities for youth.,1006
9658,2025-10-26 17:29:00,poll rally organized a large poll rally awareness campaign.,3487
9659,2025-10-26 17:29:30,manifesto launched a rally focusing on manifesto development.,3097
9660,2025-10-26 17:30:00,jobs urged citizens to support jobs initiatives.,306
9661,2025-10-26 17:30:30,poll rally announced a major reform in poll rally sector.,1991
9662,2025-10-26 17:31:00,education promised better education opportunities for youth.,1488
9663,2025-10-26 17:31:30,manifesto promised better manifesto opportunities for youth.,1189
9664,2025-10-26 17:32:00,Congress launched a rally focusing on Congress development.,4135
9665,2025-10-26 17:32:30,Modi discussed the new Modi policy in India.,3507
9666,2025-10-26 17:33:00,poll rally announced a major reform in poll rally sector.,4629
9667,2025-10-26 17:33:30,education spoke about recent improvements in education.,3049
9668,2025-10-26 17:34:00,Election Commission highlighted challenges in Election Commission programs.,113
9669,2025-10-26 17:34:30,development announced a major reform in development sector.,778
9670,2025-10-26 17:35:00,Rahul Gandhi announced a major reform in Rahul Gandhi sector.,4229
9671,2025-10-26 17:35:30,jobs debated on jobs reforms in Parliament.,2059
9672,2025-10-26 17:36:00,Election Commission highlighted challenges in Election Commission programs.,4833
9673,2025-10-26 17:36:30,BJP promised better BJP opportunities for youth.,3129
9674,2025-10-26 17:37:00,poll rally launched a rally focusing on poll rally development.,2030
9675,2025-10-26 17:37:30,digital India spoke about recent improvements in digital India.,4972
9676,2025-10-26 17:38:00,manifesto discussed the new manifesto policy in India.,2104
9677,2025-10-26 17:38:30,digital India launched a rally focusing on digital India development.,3966
9678,2025-10-26 17:39:00,Modi urged citizens to support Modi initiatives.,2145
9679,2025-10-26 17:39:30,Election Commission criticized the opposition for Election Commission issues.,1067
9680,2025-10-26 17:40:00,infrastructure urged citizens to support infrastructure initiatives.,3624
9681,2025-10-26 17:40:30,Election Commission discussed the new Election Commission policy in India.,1407
9682,2025-10-26 17:41:00,campaign announced a major reform in campaign sector.,2773
9683,2025-10-26 17:41:30,jobs discussed the new jobs policy in India.,2255
9684,2025-10-26 17:42:00,Congress promised better Congress opportunities for youth.,3319
9685,2025-10-26 17:42:30,Rahul Gandhi debated on Rahul Gandhi reforms in Parliament.,1256
9686,2025-10-26 17:43:00,digital India discussed the new digital India policy in India.,2145
9687,2025-10-26 17:43:30,Modi spoke about recent improvements in Modi.,1350
9688,2025-10-26 17:44:00,corruption promised better corruption opportunities for youth.,1780
9689,2025-10-26 17:44:30,poll rally urged citizens to support poll rally initiatives.,3442
9690,2025-10-26 17:45:00,digital India criticized the opposition for digital India issues.,4778
9691,2025-10-26 17:45:30,Modi announced a major reform in Modi sector.,1554
9692,2025-10-26 17:46:00,Modi debated on Modi reforms in Parliament.,3093
9693,2025-10-26 17:46:30,healthcare debated on healthcare reforms in Parliament.,3149
9694,2025-10-26 17:47:00,healthcare organized a large healthcare awareness campaign.,2757
9695,2025-10-26 17:47:30,poll rally announced a major reform in poll rally sector.,4066
9696,2025-10-26 17:48:00,poll rally promised better poll rally opportunities for youth.,1557
9697,2025-10-26 17:48:30,Congress promised better Congress opportunities for youth.,1587
9698,2025-10-26 17:49:00,campaign criticized the opposition for campaign issues.,2942
9699,2025-10-26 17:49:30,poll rally debated on poll rally reforms in Parliament.,3909
9700,2025-10-26 17:50:00,education spoke about recent improvements in education.,3500
9701,2025-10-26 17:50:30,BJP spoke about recent improvements in BJP.,12
9702,2025-10-26 17:51:00,healthcare announced a major reform in healthcare sector.,4813
9703,2025-10-26 17:51:30,education highlighted challenges in education programs.,2956
9704,2025-10-26 17:52:00,Rahul Gandhi discussed the new Rahul Gandhi policy in India.,2122
9705,2025-10-26 17:52:30,Election Commission organized a large Election Commission awareness campaign.,1759
9706,2025-10-26 17:53:00,manifesto spoke about recent improvements in manifesto.,2414
9707,2025-10-26 17:53:30,infrastructure debated on infrastructure reforms in Parliament.,1895
9708,2025-10-26 17:54:00,digital India promised better digital India opportunities for youth.,2782
9709,2025-10-26 17:54:30,manifesto organized a large manifesto awareness campaign.,324
9710,2025-10-26 17:55:00,Rahul Gandhi highlighted challenges in Rahul Gandhi programs.,3935
9711,2025-10-26 17:55:30,infrastructure criticized the opposition for infrastructure issues.,2282
9712,2025-10-26 17:56:00,manifesto discussed the new manifesto policy in India.,316
9713,2025-10-26 17:56:30,campaign criticized the opposition for campaign issues.,1601
9714,2025-10-26 17:57:00,education promised better education opportunities for youth.,4647
9715,2025-10-26 17:57:30,healthcare promised better healthcare opportunities for youth.,3055
9716,2025-10-26 17:58:00,digital India urged citizens to support digital India initiatives.,2177
9717,2025-10-26 17:58:30,digital India launched a rally focusing on digital India development.,2567
9718,2025-10-26 17:59:00,Rahul Gandhi organized a large Rahul Gandhi awareness campaign.,3351
9719,2025-10-26 17:59:30,BJP announced a major reform in BJP sector.,1797
9720,2025-10-26 18:00:00,BJP launched a rally focusing on BJP development.,524
9721,2025-10-26 18:00:30,Congress spoke about recent improvements in Congress.,367
9722,2025-10-26 18:01:00,manifesto launched a rally focusing on manifesto development.,3338
9723,2025-10-26 18:01:30,manifesto discussed the new manifesto policy in India.,94
9724,2025-10-26 18:02:00,corruption criticized the opposition for corruption issues.,912
9725,2025-10-26 18:02:30,jobs organized a large jobs awareness campaign.,4606
9726,2025-10-26 18:03:00,development announced a major reform in development sector.,3255
9727,2025-10-26 18:03:30,development highlighted challenges in development programs.,115
9728,2025-10-26 18:04:00,BJP organized a large BJP awareness campaign.,4902
9729,2025-10-26 18:04:30,digital India highlighted challenges in digital India programs.,4215
9730,2025-10-26 18:05:00,poll rally debated on poll rally reforms in Parliament.,3596
9731,2025-10-26 18:05:30,BJP launched a rally focusing on BJP development.,3260
9732,2025-10-26 18:06:00,healthcare organized a large healthcare awareness campaign.,211
9733,2025-10-26 18:06:30,jobs criticized the opposition for jobs issues.,417
9734,2025-10-26 18:07:00,Congress launched a rally focusing on Congress development.,3848
9735,2025-10-26 18:07:30,digital India organized a large digital India awareness campaign.,2261
9736,2025-10-26 18:08:00,BJP discussed the new BJP policy in India.,4136
9737,2025-10-26 18:08:30,development promised better development opportunities for youth.,285
9738,2025-10-26 18:09:00,infrastructure discussed the new infrastructure policy in India.,3449
9739,2025-10-26 18:09:30,education launched a rally focusing on education development.,4318
9740,2025-10-26 18:10:00,Congress highlighted challenges in Congress programs.,1517
9741,2025-10-26 18:10:30,education highlighted challenges in education programs.,2303
9742,2025-10-26 18:11:00,healthcare discussed the new healthcare policy in India.,1693
9743,2025-10-26 18:11:30,education urged citizens to support education initiatives.,358
9744,2025-10-26 18:12:00,infrastructure organized a large infrastructure awareness campaign.,4515
9745,2025-10-26 18:12:30,Election Commission promised better Election Commission opportunities for youth.,2813
9746,2025-10-26 18:13:00,Rahul Gandhi spoke about recent improvements in Rahul Gandhi.,4859
9747,2025-10-26 18:13:30,corruption promised better corruption opportunities for youth.,2275
9748,2025-10-26 18:14:00,healthcare urged citizens to support healthcare initiatives.,1786
9749,2025-10-26 18:14:30,corruption criticized the opposition for corruption issues.,3853
9750,2025-10-26 18:15:00,healthcare discussed the new healthcare policy in India.,747
9751,2025-10-26 18:15:30,Congress criticized the opposition for Congress issues.,2025
9752,2025-10-26 18:16:00,jobs organized a large jobs awareness campaign.,1131
